 "topic_label" , "lecture" , "lab" , "fromoutline" , "fromlecture" , "fromlab" , "uri" ,
 "James" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/James_VI_and_I" ,
 "Berlin" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/Berlin" ,
 "spa" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/Spa" ,
 "Milan" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/Milan" ,
 "vector" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/worksheet05.pdf" ,  , "http://dbpedia.org/resource/Euclidean_vector" ,
 "vector" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/worksheet05.pdf" ,  , "http://dbpedia.org/resource/Array_data_structure" ,
 "open_data" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/Open_data" ,
 "statistical_model" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/Statistical_model" ,
 "Eötvös" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/Péter_Eötvös" ,
 "Intelligent_Systems" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/worksheet05.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "HTML" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/HTML" ,
 "predicate" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/SQL" ,
 "DBpedia_Spotlight" , "http://example.org/schema#/COMP6741-l5" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/5.Linked_Open_Data_and_Applications/slides05.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "deterministic_finite_automaton" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Deterministic_finite_automaton" ,
 "supervised_learning" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Machine_learning" ,
 "Resident_Evil" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Resident_Evil" ,
 "Dimensionality_reduction" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Dimensionality_reduction" ,
 "Concordia University" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia_University" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia University" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Concordia_University" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Peter_Norvig" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Peter_Norvig" ,
 "Pattern_matching" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Pattern_matching" ,
 "rdfs" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/RDF_Schema" ,
 "Smart" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Smart_device" ,
 "Automata_theory" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Automata_theory" ,
 "Loyola_College" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Loyola_University_Maryland" ,
 "scikit-learn" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Scikit-learn" ,
 "DFA" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Deterministic_finite_automaton" ,
 "SPARQL" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/SPARQL" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Amazons" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Amazon_rainforest" ,
 "Amazon" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Amazon_Video" ,
 "Facebook_bots" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Facebook_Messenger" ,
 "Technetium" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Technetium" ,
 "Stanford" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Stanford_University" ,
 "international" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/International_law" ,
 "international" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/International" ,
 "Montreal" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Montreal" ,
 "azure" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Azure_(heraldry)" ,
 "Quebec" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Quebec" ,
 "Dialog" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/ProQuest_Dialog" ,
 "Westworld" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Westworld" ,
 "Deep_Learning" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Deep_learning" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Natural-language_processing" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Natural_language" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Natural-language_processing" ,
 "natural_language" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Natural_language" ,
 "Andrew" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Andrew_Wells" ,
 "Artificial_Intelligence" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "Question_Answering" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Question_answering" ,
 "text_mining" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Text_mining" ,
 "Sony" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Sony" ,
 "Finite_State_Machine" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Finite-state_machine" ,
 "Adjective" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Adjective" ,
 "DBpedia" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/DBpedia" ,
 "Gartner" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Gartner" ,
 "Siri" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Siri" ,
 "Twitter" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Twitter" ,
 "dog" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Dog" ,
 "Boolean" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Boolean_algebra" ,
 "Concordia" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Concordia_University" ,
 "Adverb" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Adverb" ,
 "Google" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Google" ,
 "kernel" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Linux_kernel" ,
 "Intelligent_Systems" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Artificial_intelligence" ,
 "NEs" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Nintendo" ,
 "NEs" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Nintendo_Entertainment_System" ,
 "part-of-speech" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Part-of-speech_tagging" ,
 "Google_Search" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Google_Search" ,
 "Alexa" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Amazon_Alexa" ,
 "vector" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Euclidean_vector" ,
 "vector" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Array_data_structure" ,
 "feature_vector" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Feature_vector" ,
 "Hannes" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Hannes_von_Lahnstein" ,
 "Split" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Split_album" ,
 "RDF" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Resource_Description_Framework" ,
 "Activision" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Activision" ,
 "Customer_service" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Customer_service" ,
 "POWER7" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/POWER7" ,
 "Rich" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Rich_Alvarez" ,
 "Rich" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Rich_Hardbeck" ,
 "Microsoft" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Microsoft" ,
 "HBO" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/HBO" ,
 "tf-idf" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Tf–idf" ,
 "Waterloo" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Battle_of_Waterloo" ,
 "Canada" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Canada" ,
 "Italian_Greyhound" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Italian_Greyhound" ,
 "chatbots" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Software_agent" ,
 "Zootopia" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Zootopia" ,
 "Stuart_Russell" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Stuart_J._Russell" ,
 "Named_Entity_Recognition" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Named-entity_recognition" ,
 "Mitsuki" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Mitsuki_(Naruto)" ,
 "POS_tags" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Brown_Corpus" ,
 "open_source" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Open-source_model" ,
 "Natural_Language_Processing" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Natural-language_processing" ,
 "library" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/worksheet08.pdf" ,  , "http://dbpedia.org/resource/Library" ,
 "Python" , "http://example.org/schema#/COMP6741-l8" ,  ,  , "file:///D:/Chatbot/Dataset/CoursesDataset/COMP6741/lecture/8.Intelligent_Agents/slides08.pdf" ,  , "http://dbpedia.org/resource/Monty_Python" ,
